Date,Description,Category,Amount,Type,Notes,Merchant,Payment Method,Balance After Transaction,Currency,Transaction ID,Account Type,Transaction Type,Location,User ID,Transaction Rating,Time,Transaction Status
2020-02-17,Amazon Purchase,Shopping,457.4,Credit,Online shopping,Amazon,Mobile Payment,2774.74,USD,TXN55045601,Credit,One-Time,Lake Mark,1069,5,16:23:02,Completed
2021-03-18,Groceries at Walmart,Groceries,871.71,Debit,Grocery shopping,Walmart,Credit Card,2986.23,USD,TXN17566249,Savings,Online,East Lori,1066,4,16:54:00,Completed
2022-02-16,Netflix Subscription,Entertainment,895.68,Credit,Movie night,Netflix,Debit Card,7683.33,USD,TXN42951973,Credit,One-Time,,1076,3,05:58:12,Completed
2020-06-15,McDonald's Meal,Food & Dining,19.39773790532845,Debit,Lunch at McDonald's,McDonalds,Debit Card,2707.61,USD,TXN98629211,Credit,One-Time,New Andrewburgh,1029,5,10:23:36,Completed
2020-08-02,Netflix Subscription,Entertainment,67.03,Debit,Movie night,Netflix,Cash,798.06,USD,TXN26835174,Checking,Online,South Christopherville,1060,3,06:10:01,Completed
2020-02-08,Lyft Ride,Transport,446.56,Credit,Commute fare,Lyft,Cash,5757.04,USD,TXN15191722,Checking,One-Time,New Andrewburgh,1075,3,01:37:57,Pending
2021-12-20,Groceries at Target,Groceries,539.88,Debit,Grocery shopping,Target,Mobile Payment,192.04,USD,TXN91943662,Checking,In-Store,Barbaraport,1084,2,17:35:37,Completed
2020-02-21,Gym Membership,Healthcare,745.06,Credit,Gift purchase,,Bank Transfer,6049.95,USD,TXN79042887,Savings,Online,East Lori,1035,3,08:48:44,Completed
2021-08-18,Groceries at Walmart,Groceries,10.722772250679531,Credit,Grocery shopping,Walmart,Cash,9510.89,USD,TXN31715121,Credit,Recurring,North Megan,1040,1,14:57:43,Pending
2021-10-03,Lyft Ride,Transport,458.39,Credit,Commute fare,Lyft,Credit Card,9642.82,USD,TXN27932542,Credit,Online,Jonesberg,1085,5,23:12:46,Completed
2021-02-11,Uber Ride,Transport,533.48,Debit,Ride fare,Uber,Bank Transfer,9477.56,USD,TXN87484531,Credit,Online,,1063,2,07:11:37,Completed
2022-12-18,Uber Ride,Transport,783.69,Debit,Ride fare,Uber,Cash,6337.39,USD,TXN45881442,Checking,Recurring,Changchester,1098,2,14:17:37,Refunded
2021-07-20,Lyft Ride,Transport,14.51,Debit,Commute fare,Lyft,,5134.09,USD,TXN35948590,Credit,One-Time,Port Tammy,1057,1,02:13:16,Completed
2020-07-15,Netflix Subscription,Entertainment,612.13,Credit,Movie night,Netflix,Mobile Payment,4967.97,USD,TXN86218909,Credit,Online,New Tinaview,1000,1,14:31:58,Pending
2022-11-01,Uber Ride,Transport,492.0,Debit,Ride fare,Uber,Mobile Payment,1735.32,USD,TXN33765934,Checking,Online,West Donald,1028,4,12:32:07,Completed
2022-07-20,Uber Ride,Transport,412.39,Debit,Ride fare,Uber,Credit Card,710.18,USD,TXN86931344,Credit,In-Store,Lauramouth,1067,2,19:15:28,Completed
2020-01-15,Lyft Ride,Transport,558.76,Debit,Commute fare,Lyft,Credit Card,9579.66,USD,TXN89688885,Savings,One-Time,New Laurenside,1014,1,03:28:13,Refunded
2021-11-01,Groceries at Target,Groceries,590.47,Credit,Grocery shopping,Target,Bank Transfer,2692.78,USD,TXN32154846,Checking,Recurring,New Tinaview,1074,2,23:19:42,Pending
2021-05-17,Lyft Ride,Transport,549.35,Credit,Commute fare,Lyft,Bank Transfer,2459.4,USD,TXN66831996,Savings,In-Store,North Davidborough,1023,4,19:00:04,Completed
2021-05-08,Lyft Ride,Transport,850.14,Debit,Commute fare,Lyft,Bank Transfer,8965.37,USD,TXN38368340,Credit,One-Time,West Chloefort,1049,5,10:28:27,Completed
2022-07-05,Spotify Subscription,Entertainment,650.14,Credit,Music streaming,Spotify,Credit Card,9202.17,USD,TXN21086379,Savings,Online,Hullport,1066,1,15:43:03,Refunded
2022-11-22,Amazon Purchase,Shopping,496.75,Credit,Online shopping,Amazon,Credit Card,5459.83,USD,TXN38842607,Savings,Online,Lisaside,1091,5,06:01:58,Completed
2020-08-06,Groceries at Walmart,Groceries,102.96,Credit,Grocery shopping,Walmart,Credit Card,3424.61,USD,TXN55640905,Savings,Recurring,Bryanside,1088,1,13:47:04,Completed
2022-10-16,Spotify Subscription,Entertainment,56.64,Credit,Utility bill payment,,Bank Transfer,2560.53,USD,TXN20047761,Savings,Online,New Andrewburgh,1064,2,10:06:28,Refunded
2023-01-02,Uber Ride,Transport,843.89,Debit,Ride fare,Uber,Mobile Payment,7230.57,USD,TXN17930383,Credit,In-Store,New Andrewburgh,1064,1,18:56:34,Completed
2020-10-02,Uber Ride,Transport,746.61,Debit,Ride fare,Uber,Debit Card,7192.18,USD,TXN77233807,Checking,Online,East Lori,1006,1,15:56:26,Completed
2020-08-04,Amazon Purchase,Shopping,411.58,Credit,Online shopping,Amazon,Credit Card,9105.49,USD,TXN37213270,Savings,Recurring,Gonzalezstad,1060,1,17:25:25,Completed
2020-12-24,McDonald's Meal,Food & Dining,18.944513128735046,Credit,Lunch at McDonald's,McDonalds,Cash,5755.68,USD,TXN99401461,Credit,Recurring,Barbaraport,1053,3,16:22:23,Completed
2020-06-11,Groceries at Target,Groceries,940.38,Credit,Grocery shopping,Target,Bank Transfer,2908.81,USD,TXN28124294,Savings,Online,Chadland,1042,5,14:44:23,Completed
2022-03-18,McDonald's Meal,Food & Dining,20.81659926561652,Credit,Lunch at McDonald's,McDonalds,Debit Card,8245.94,USD,TXN71669801,Checking,In-Store,Masseyhaven,1004,4,20:02:07,Completed
2020-09-28,Netflix Subscription,Entertainment,531.97,Credit,Movie night,Netflix,Bank Transfer,8262.94,USD,TXN97176041,Credit,Recurring,North Davidborough,1049,2,20:10:29,
2022-10-12,Uber ride,Transport,774.59,Debit,Doctor visit,,,1508.14,USD,TXN11778684,Checking,Recurring,New Laurenside,1003,1,19:45:46,Pending
2021-01-20,Spotify Subscription,Entertainment,711.16,Debit,Music streaming,Spotify,Bank Transfer,5160.49,USD,TXN47107525,Savings,Recurring,Lisaside,1092,2,09:16:33,Completed
2021-09-01,Lyft Ride,Transport,807.65,Debit,Commute fare,Lyft,Debit Card,3163.36,USD,TXN40532485,Checking,Online,West Chloefort,1071,2,14:15:03,Completed
2021-01-29,Gas Station,Transport,871.82,Debit,Movie night,,,8846.45,USD,TXN55709337,Checking,Recurring,Lake Josephbury,1012,4,06:24:02,Completed
2020-06-09,Groceries at Walmart,Groceries,311.66,Debit,Grocery shopping,Walmart,Cash,1780.11,USD,TXN95254470,Savings,Recurring,Davismouth,1056,4,21:01:40,Pending
2022-04-03,Spotify Subscription,Entertainment,980.25,Debit,Music streaming,Spotify,Cash,9335.01,USD,TXN53897432,Credit,In-Store,New Ronaldville,1091,4,22:50:58,Completed
2021-08-03,Lyft Ride,Transport,76.83,Debit,Commute fare,Lyft,Credit Card,1849.16,USD,TXN57879772,Savings,Online,Lake Josephbury,1079,1,04:06:56,Completed
2020-11-08,McDonald's Meal,Food & Dining,21.41417458257448,Credit,Lunch at McDonald's,McDonalds,Mobile Payment,9801.3,USD,TXN73580759,Savings,In-Store,Port Gabriellafort,1015,2,07:59:38,Completed
2020-04-25,McDonald's Meal,Food & Dining,16.086399119971503,Credit,Lunch at McDonald's,McDonalds,,3883.66,USD,TXN54396565,Credit,In-Store,,1099,2,22:37:53,Completed
2020-09-17,Netflix Subscription,Entertainment,10.722772250679531,Credit,Movie night,Netflix,Bank Transfer,5833.1,USD,TXN27042435,Checking,One-Time,East Lori,1090,5,09:14:53,Completed
2020-12-12,Spotify Subscription,Entertainment,10.722772250679531,Credit,Music streaming,Spotify,Cash,7546.24,USD,TXN86619346,Checking,In-Store,Aimeebury,1055,3,19:01:00,Pending
2023-01-04,Spotify Subscription,Entertainment,97.75,Credit,Music streaming,Spotify,Bank Transfer,258.91,USD,TXN80938023,Credit,Online,Jasmineside,1011,2,19:59:37,Completed
2021-05-30,Uber Ride,Transport,452.57,Debit,Ride fare,Uber,Credit Card,990.26,USD,TXN27199083,Checking,Online,Aimeebury,1071,3,06:15:39,Pending
2021-05-24,Lyft Ride,Transport,244.64,Credit,Commute fare,Lyft,Mobile Payment,4657.53,USD,TXN85862113,Checking,Online,Bryanside,1099,5,07:45:38,Completed
2021-07-05,Lyft Ride,Transport,624.89,Debit,Commute fare,Lyft,Bank Transfer,1307.28,USD,TXN87317423,Savings,Recurring,West Ryanborough,1019,3,18:05:29,Completed
2021-03-19,McDonald's Meal,Food & Dining,13.378344356186396,Debit,Lunch at McDonald's,McDonalds,Mobile Payment,5254.77,USD,TXN25530632,Savings,Online,Masseyshire,1081,2,18:32:57,Completed
2022-06-08,Uber Ride,Transport,82.27,Debit,Ride fare,Uber,Mobile Payment,3861.48,USD,TXN34695469,Savings,In-Store,Kellerstad,1018,1,07:04:18,Completed
2022-02-12,Amazon Purchase,Shopping,356.45,Debit,Online shopping,Amazon,Debit Card,1785.35,USD,TXN47429687,Savings,In-Store,Port Carrie,1020,4,17:39:45,Completed
2022-02-13,Amazon Purchase,Shopping,204.16,Credit,Online shopping,Amazon,Cash,5564.69,USD,TXN17843375,Credit,One-Time,North Megan,1007,2,03:20:50,Pending
2022-03-26,Netflix Subscription,Entertainment,48.25,Credit,Movie night,Netflix,Credit Card,7790.19,USD,TXN52128973,Savings,Online,Aimeebury,1036,4,16:30:05,Completed
2022-10-17,McDonald's Meal,Food & Dining,11.78857074020396,Credit,Lunch at McDonald's,McDonalds,Credit Card,665.1,USD,TXN79121041,Checking,Online,North Megan,1049,5,17:22:28,Completed
2020-09-20,Lyft Ride,Transport,316.87,Credit,Commute fare,Lyft,Bank Transfer,7601.5,USD,TXN30001193,Savings,One-Time,East Sallybury,1078,2,08:49:01,Completed
2020-12-24,Amazon Purchase,Shopping,10.722772250679531,Debit,Online shopping,Amazon,Credit Card,9413.24,USD,TXN92597291,Credit,In-Store,Masseyhaven,1073,2,01:33:44,Completed
2021-05-25,Groceries at Target,Groceries,740.73,Credit,Grocery shopping,Target,Cash,8114.53,USD,TXN21333269,Credit,In-Store,North Davidborough,1056,5,01:02:56,Pending
2022-04-11,Uber Ride,Transport,173.16,Debit,Ride fare,Uber,Credit Card,5081.73,USD,TXN81048538,Checking,Online,East Sallybury,1072,5,09:47:21,Refunded
2020-09-18,Gas Station,Transport,919.58,Credit,Utility bill payment,,Mobile Payment,8044.72,USD,TXN77278396,Credit,In-Store,North Megan,1004,2,12:28:36,Completed
2021-09-19,Netflix Subscription,Entertainment,895.26,Debit,Movie night,Netflix,Debit Card,9882.14,USD,TXN22685492,Savings,In-Store,Barbaraport,1075,3,02:13:35,Completed
2022-05-04,McDonald's Meal,Food & Dining,16.416523155377163,Credit,Lunch at McDonald's,McDonalds,Cash,2547.45,USD,TXN79728510,Checking,In-Store,New Andrewburgh,1014,3,13:54:15,Completed
2021-05-13,Amazon Purchase,Shopping,771.68,Credit,Online shopping,Amazon,Debit Card,5438.71,USD,TXN51989285,Savings,One-Time,Lake Mark,1041,1,22:13:11,Completed
2020-07-22,Lyft Ride,Transport,949.46,Credit,Commute fare,Lyft,Debit Card,4048.86,USD,TXN79405826,Credit,Online,Port Heidi,1063,4,22:50:19,Refunded
2021-02-06,Groceries at Walmart,Groceries,656.85,Debit,Grocery shopping,Walmart,Cash,8126.47,USD,TXN21377282,Checking,In-Store,Jasmineside,1048,5,09:54:23,Refunded
2021-08-09,Spotify Subscription,Entertainment,265.81,Credit,Music streaming,Spotify,Bank Transfer,8198.99,USD,TXN71404904,Checking,One-Time,Jonesberg,1066,1,04:43:49,Completed
2020-02-29,Lyft Ride,Transport,532.75,Debit,Commute fare,Lyft,Cash,6913.01,USD,TXN60794119,Credit,One-Time,New Ronaldville,1005,2,17:39:48,Completed
2020-03-13,Spotify Subscription,Entertainment,127.36,Debit,Music streaming,Spotify,Bank Transfer,5261.34,USD,TXN99741310,Savings,One-Time,Lauramouth,1085,5,18:32:59,Completed
2021-01-10,Amazon Purchase,Shopping,960.73,Credit,Online shopping,Amazon,,3598.58,USD,TXN23799221,Credit,Recurring,New Tannerville,1007,2,03:13:23,Pending
2021-08-13,Lyft Ride,Transport,937.11,Credit,Commute fare,Lyft,Debit Card,596.82,USD,TXN93395902,Checking,One-Time,South Christopherville,1059,3,13:22:05,Completed
2022-12-26,Dinner at McDonald's,Food & Dining,10.722772250679531,Credit,Late night snack,,Credit Card,6345.18,USD,TXN71983048,Savings,Recurring,Howardborough,1028,5,01:45:21,Completed
2023-01-01,Uber Ride,Transport,751.01,Debit,Ride fare,Uber,Credit Card,8786.01,USD,TXN38439194,Checking,One-Time,New Ronaldville,1081,1,09:30:00,Completed
2020-06-04,Groceries at Target,Groceries,152.74,Credit,Grocery shopping,Target,Mobile Payment,6300.73,USD,TXN85119414,Checking,In-Store,Barbaraport,1021,1,03:25:56,Completed
2021-01-30,McDonald's Meal,Food & Dining,10.912186995106683,Debit,Lunch at McDonald's,McDonalds,Credit Card,7918.05,USD,TXN54881642,Savings,Online,,1012,4,13:07:02,Completed
2022-12-26,Netflix Subscription,Entertainment,749.35,Debit,Movie night,Netflix,Cash,3589.63,USD,TXN20959064,Credit,In-Store,,1092,4,11:04:14,Completed
2020-08-31,Netflix Subscription,Entertainment,343.02,Debit,Movie night,Netflix,Mobile Payment,2647.68,USD,TXN54317204,Savings,Recurring,Port Audreyside,1045,3,03:27:34,Completed
2020-12-11,Netflix Subscription,Entertainment,439.93,Debit,Movie night,Netflix,Credit Card,3569.64,USD,TXN61331447,Credit,In-Store,Lake Emily,1023,5,20:29:05,Completed
2022-04-07,Netflix Subscription,Entertainment,96.69,Debit,Movie night,Netflix,Credit Card,4198.92,USD,TXN31764743,Credit,Recurring,Davismouth,1008,4,00:04:49,Pending
2020-04-07,Lyft Ride,Transport,10.722772250679531,Debit,Commute fare,Lyft,Bank Transfer,1881.91,USD,TXN57016626,Checking,In-Store,North Jenniferfurt,1087,3,19:07:35,Pending
2021-01-14,Spotify Subscription,Entertainment,951.22,Credit,Music streaming,Spotify,Mobile Payment,4134.27,USD,TXN20579067,Savings,One-Time,West Donald,1096,4,20:48:18,Completed
2021-04-21,Lyft Ride,Transport,974.02,Debit,Commute fare,Lyft,Mobile Payment,9708.74,USD,TXN80656595,Checking,Recurring,East Sallybury,1053,4,08:02:59,Pending
2020-09-16,McDonald's Meal,Food & Dining,14.611867649316393,Credit,Lunch at McDonald's,McDonalds,Mobile Payment,7899.32,USD,TXN31945561,Checking,Online,West Tammyfort,1075,5,18:12:54,Completed
2021-03-02,Groceries at Target,Groceries,248.28,Credit,Grocery shopping,Target,Debit Card,8444.53,USD,TXN19999167,Checking,One-Time,Michaelburgh,1031,2,19:09:34,Completed
2022-11-07,Groceries at Walmart,Groceries,436.04,Debit,Grocery shopping,Walmart,Bank Transfer,1930.45,USD,TXN40592945,Credit,Online,East Sallybury,1084,4,23:12:17,Completed
2021-07-10,Spotify Subscription,Entertainment,10.722772250679531,Debit,Music streaming,Spotify,Bank Transfer,9693.32,USD,TXN45121518,Savings,Online,New Ronaldville,1015,2,04:54:16,Completed
2021-09-26,Spotify Subscription,Entertainment,657.26,Credit,Music streaming,Spotify,Cash,4921.65,USD,TXN74187528,Savings,Online,New Laurenside,1098,5,01:04:53,Completed
2021-08-22,Groceries at Walmart,Groceries,226.66,Credit,Grocery shopping,Walmart,Cash,7781.51,USD,TXN16418616,Checking,One-Time,Michaelburgh,1024,5,19:06:28,Pending
2021-04-06,Groceries at Target,Groceries,166.22,Credit,Grocery shopping,Target,Cash,5800.88,USD,TXN36205484,Savings,Online,Barbaraport,1045,4,02:28:39,Pending
2022-08-04,Amazon Purchase,Shopping,643.7,Credit,Online shopping,Amazon,Mobile Payment,233.38,USD,TXN71847048,Credit,In-Store,North Davidborough,1020,1,18:28:23,Completed
2020-06-25,Lyft Ride,Transport,407.52,Credit,Commute fare,Lyft,Credit Card,9405.89,USD,TXN47514547,Savings,Online,Ramoshaven,1021,3,16:50:44,Completed
2022-08-09,Netflix Subscription,Entertainment,336.48,Debit,Movie night,Netflix,,5809.61,USD,TXN59510913,Checking,Online,West Chloefort,1098,5,14:45:31,Completed
2021-07-01,Lyft Ride,Transport,475.78,Debit,Commute fare,Lyft,Credit Card,3811.5,USD,TXN65679207,Savings,One-Time,West Ryanborough,1039,1,15:44:33,Completed
2022-04-07,Spotify Subscription,Entertainment,610.19,Credit,Music streaming,Spotify,Debit Card,9235.04,USD,TXN42148461,Credit,Recurring,Davismouth,1081,1,20:20:24,Pending
2021-06-02,Amazon Purchase,Shopping,329.88,Debit,Online shopping,Amazon,Bank Transfer,7244.14,USD,TXN49556229,Credit,Online,Meganbury,1065,5,15:27:34,Completed
2020-01-28,McDonald's Meal,Food & Dining,20.37877855973388,Debit,Lunch at McDonald's,McDonalds,Credit Card,4920.75,USD,TXN32264348,Credit,Online,Port Audreyside,1054,2,14:54:11,Refunded
2021-11-21,McDonald's Meal,Food & Dining,8.068873849899118,Debit,Lunch at McDonald's,McDonalds,Debit Card,2047.22,USD,TXN41613422,Credit,In-Store,Port Tammy,1024,2,02:28:02,Completed
2020-04-30,Lyft Ride,Transport,853.13,Debit,Commute fare,Lyft,Mobile Payment,5929.72,USD,TXN68646485,Checking,In-Store,New Laurenside,1069,5,18:00:39,Completed
2020-07-28,Groceries at Target,Groceries,820.13,Debit,Grocery shopping,Target,Debit Card,6175.73,USD,TXN62160074,Savings,One-Time,Lauramouth,1051,4,19:24:34,Completed
2021-09-25,Groceries at Target,Groceries,612.62,Debit,Grocery shopping,Target,Debit Card,3475.79,USD,TXN76084107,Savings,In-Store,Lake Mark,1006,2,10:22:49,Completed
2021-11-15,Lyft Ride,Transport,855.26,Debit,Commute fare,Lyft,Mobile Payment,7539.52,USD,TXN88427194,Checking,Online,West Ryanborough,1001,3,20:01:12,Completed
2020-11-29,McDonald's Meal,Food & Dining,22.182931125637328,Credit,Lunch at McDonald's,McDonalds,Debit Card,7161.33,USD,TXN18688064,Savings,In-Store,West Ryanborough,1051,4,22:19:57,Completed
2022-07-07,Uber Ride,Transport,96.85,Debit,Ride fare,Uber,,6109.19,USD,TXN41920311,Checking,Online,North Megan,1019,2,13:37:47,Completed
2022-08-15,Groceries at Target,Groceries,702.37,Credit,Grocery shopping,Target,Debit Card,9725.03,USD,TXN54498838,Credit,One-Time,New Ronaldville,1030,5,10:59:23,Completed
2020-11-21,Amazon Purchase,Shopping,238.98,Credit,Online shopping,Amazon,Credit Card,6446.87,USD,TXN52729031,Checking,Online,Port Heidi,1026,5,10:50:24,Completed
2020-10-31,McDonald's Meal,Food & Dining,11.107393368902809,Debit,Lunch at McDonald's,McDonalds,Credit Card,6886.87,USD,TXN48438016,Credit,In-Store,Barbaraport,1051,4,09:59:14,Completed
2022-06-23,Netflix Subscription,Entertainment,205.99,Credit,Movie night,Netflix,Mobile Payment,6905.74,USD,TXN72819153,Checking,Recurring,West Ryanborough,1056,3,17:09:08,Completed
2022-07-01,Lyft Ride,Transport,81.95,Debit,Commute fare,Lyft,Bank Transfer,5274.89,USD,TXN68879153,Savings,One-Time,East Sallybury,1018,4,03:44:38,Completed
2020-12-31,Uber Ride,Transport,814.48,Debit,Ride fare,Uber,,564.29,USD,TXN98255434,Checking,Online,Port Heidi,1045,1,01:13:44,Completed
2020-11-10,McDonald's Meal,Food & Dining,91.51,Credit,Lunch at McDonald's,McDonalds,Cash,2659.45,USD,TXN34191920,Savings,Online,,1064,5,04:45:59,Pending
2022-05-12,McDonald's Meal,Food & Dining,15.38086008304743,Credit,Lunch at McDonald's,McDonalds,Mobile Payment,9793.57,USD,TXN52136350,Credit,Recurring,North Jenniferfurt,1088,2,14:17:38,Refunded
2022-01-14,Netflix Subscription,Entertainment,787.49,Debit,Movie night,Netflix,Bank Transfer,744.92,USD,TXN78565457,Credit,One-Time,New Ronaldville,1045,5,01:42:28,Completed
2021-07-01,Groceries at Target,Groceries,179.21,Debit,Grocery shopping,Target,Mobile Payment,8692.33,USD,TXN23638304,Savings,In-Store,,1036,2,19:31:31,Completed
2020-08-27,Spotify Subscription,Entertainment,583.53,Debit,Music streaming,Spotify,Cash,9341.27,USD,TXN55665816,Savings,Recurring,North Davidborough,1029,1,13:29:58,Pending
2020-03-15,Netflix Subscription,Entertainment,998.21,Debit,Movie night,Netflix,Debit Card,7020.9,USD,TXN67482092,Credit,One-Time,Lake Brittany,1067,2,05:26:23,Completed
2022-04-10,Groceries at Walmart,Groceries,285.98,Credit,Grocery shopping,Walmart,Cash,4387.75,USD,TXN44485138,Credit,In-Store,Port Carrie,1084,1,07:58:49,Completed
2020-05-02,Groceries at Walmart,Groceries,244.73,Debit,Grocery shopping,Walmart,Credit Card,9405.74,USD,TXN93960681,Checking,Recurring,East Lori,1070,2,04:20:46,Refunded
2020-03-11,Pharmacy Purchase,Healthcare,334.25,Credit,Fuel refill,,Debit Card,8490.28,USD,TXN43417823,Savings,In-Store,Michaelburgh,1006,4,04:45:38,Completed
2021-06-18,Spotify Subscription,Entertainment,158.45,Credit,Music streaming,Spotify,Debit Card,8977.58,USD,TXN93763620,Credit,Recurring,Port Tammy,1052,1,23:58:11,Completed
2020-01-17,Groceries at Walmart,Groceries,982.95,Debit,Grocery shopping,Walmart,Mobile Payment,8624.72,USD,TXN30316243,Savings,One-Time,North Megan,1095,3,02:09:33,Completed
2022-04-01,Netflix Subscription,Entertainment,470.96,Debit,Movie night,Netflix,Bank Transfer,4006.66,USD,TXN84374484,Credit,One-Time,,1069,1,17:21:26,Completed
2022-08-21,Groceries at Target,Groceries,706.04,Credit,Grocery shopping,Target,Mobile Payment,9706.18,USD,TXN62379729,Credit,In-Store,North Jenniferfurt,1073,5,12:27:48,Refunded
2021-09-11,Spotify Subscription,Entertainment,108.44,Debit,Music streaming,Spotify,Credit Card,9499.87,USD,TXN48592283,Savings,Recurring,Seanfurt,1039,5,05:18:30,Completed
2021-06-09,Uber Ride,Transport,784.99,Debit,Ride fare,Uber,Cash,7042.03,USD,TXN33274363,Checking,In-Store,South Jasonton,1018,2,21:28:55,Completed
2022-08-16,Uber Ride,Transport,917.71,Credit,Ride fare,Uber,Credit Card,6375.27,USD,TXN61999496,Credit,In-Store,Aimeebury,1045,1,14:47:16,Completed
2020-06-27,Lyft Ride,Transport,943.13,Credit,Commute fare,Lyft,Cash,6119.7,USD,TXN52543619,Checking,Recurring,West Corey,1005,1,13:14:01,Completed
